Text,Intent
What鈥檚 the temperature in Paris today?,daily_conversation2
What are the most expensive cities to live in 2024?,daily_conversation2
How far is it from New York to Boston?,daily_conversation2
What鈥檚 the stock price of Apple today?,daily_conversation2
What鈥檚 the weather forecast for Tokyo this week?,daily_conversation2
Where can I buy tickets for the World Cup?,daily_conversation2
What鈥檚 the most popular movie genre right now?,daily_conversation2
What鈥檚 the time difference between New York and London?,daily_conversation2
Where can I find the best coffee in Seattle?,daily_conversation2
What鈥檚 the latest on the global oil market?,daily_conversation2
What鈥檚 the price of gold today?,daily_conversation2
What鈥檚 the best time to visit Iceland?,daily_conversation2
How much does it cost to rent an apartment in Tokyo?,daily_conversation2
What are the top 5 tourist attractions in London?,daily_conversation2
What鈥檚 the best way to get from Paris to Rome?,daily_conversation2
What鈥檚 the most expensive restaurant in New York?,daily_conversation2
What鈥檚 the temperature in Los Angeles right now?,daily_conversation2
Where can I find the best street food in Bangkok?,daily_conversation2
What鈥檚 the current stock price of Microsoft?,daily_conversation2
What鈥檚 the latest on global climate change?,daily_conversation2
What鈥檚 the population of China right now?,daily_conversation2
What鈥檚 the best time to visit the Grand Canyon?,daily_conversation2
How much does a flight from New York to London cost?,daily_conversation2
What鈥檚 the most popular tourist spot in Tokyo?,daily_conversation2
What鈥檚 the current price of Ethereum?,daily_conversation2
What鈥檚 the weather forecast for California this weekend?,daily_conversation2
What are the latest trends in mobile apps?,daily_conversation2
Where can I get vegan food in London?,daily_conversation2
What鈥檚 the best way to travel from Tokyo to Kyoto?,daily_conversation2
What鈥檚 the most expensive flight ticket to Australia?,daily_conversation2
What are the top-rated business books?,daily_conversation2
What鈥檚 the highest mountain in the world?,daily_conversation2
What鈥檚 the cost of living in San Francisco?,daily_conversation2
What鈥檚 the best travel app for booking hotels?,daily_conversation2
What鈥檚 the exchange rate for USD to GBP?,daily_conversation2
Where is the best place to see cherry blossoms in Japan?,daily_conversation2
What鈥檚 the most popular app for fitness tracking?,daily_conversation2
What鈥檚 the weather like in Toronto today?,daily_conversation2
What are the top news stories about space exploration?,daily_conversation2
How far is it from Los Angeles to San Francisco?,daily_conversation2
What鈥檚 the latest update on the global economy?,daily_conversation2
What鈥檚 the price of a Tesla Model 3?,daily_conversation2
What鈥檚 the current population of the United States?,daily_conversation2
Where can I buy concert tickets for the Rolling Stones?,daily_conversation2
What鈥檚 the best hotel in Maldives?,daily_conversation2
What are the most expensive homes in Los Angeles?,daily_conversation2
What鈥檚 the most popular sport in the US?,daily_conversation2
What鈥檚 the price of a Bitcoin today?,daily_conversation2
Where can I get the best sushi in Tokyo?,daily_conversation2
How much does it cost to travel from Paris to Berlin?,daily_conversation2
What are the latest trends in the fashion industry?,daily_conversation2
What鈥檚 the weather forecast for Miami?,daily_conversation2
Where can I find a good gym in London?,daily_conversation2
What鈥檚 the latest update on the stock market today?,daily_conversation2
What鈥檚 the most popular tourist destination in Europe?,daily_conversation2
What鈥檚 the price of gold per ounce today?,daily_conversation2
What鈥檚 the latest movie in theaters?,daily_conversation2
Where can I find a good pet store in Los Angeles?,daily_conversation2
What are the best options for remote work in 2024?,daily_conversation2
How much does it cost to live in New York City?,daily_conversation2
What鈥檚 the exchange rate for USD to CAD?,daily_conversation2
What鈥檚 the best way to travel to the Great Wall of China?,daily_conversation2
What鈥檚 the latest on the job market in the US?,daily_conversation2
What鈥檚 the best flight route from New York to Sydney?,daily_conversation2
What鈥檚 the latest news on COVID-19 vaccine distribution?,daily_conversation2
Where can I get good wine in Napa Valley?,daily_conversation2
What鈥檚 the best time to visit Egypt?,daily_conversation2
Where can I buy tickets for Coachella?,daily_conversation2
What鈥檚 the current price of Ethereum?,daily_conversation2
What鈥檚 the best app for finding restaurants nearby?,daily_conversation2
What鈥檚 the top music genre in the US right now?,daily_conversation2
Where can I buy tickets for a Broadway show?,daily_conversation2
What are the top-rated beaches in the Caribbean?,daily_conversation2
What鈥檚 the latest technology news?,daily_conversation2
What鈥檚 the weather like in Sydney today?,daily_conversation2
What are the most popular tourist destinations in Australia?,daily_conversation2
Where can I find the best burgers in New York?,daily_conversation2
What鈥檚 the cost of a luxury car rental in Dubai?,daily_conversation2
What鈥檚 the best mobile app for weather forecasting?,daily_conversation2
What are the most popular online courses for data science?,daily_conversation2
What鈥檚 the latest trend in online shopping?,daily_conversation2
Where can I rent a yacht in Miami?,daily_conversation2
What are the latest updates on climate change?,daily_conversation2
What鈥檚 the best time to visit Patagonia?,daily_conversation2
What鈥檚 the current price of silver?,daily_conversation2
Where can I find a good bookshop in London?,daily_conversation2
What are the best destinations for solo travelers?,daily_conversation2
Where can I find good hiking trails in Switzerland?,daily_conversation2
What鈥檚 the best time of year to visit Antarctica?,daily_conversation2
How are you today,daily_conversation1
How are you today,daily_conversation1
How are you today,daily_conversation1
How are you,daily_conversation1
How are you,daily_conversation1
How are you,daily_conversation1
Hi,daily_conversation1
Hi,daily_conversation1
Hi,daily_conversation1
How's it going?,daily_conversation1
What's up?,daily_conversation1
How have you been?,daily_conversation1
How's everything?,daily_conversation1
"Hey, how's your day going?",daily_conversation1
How's your morning been?,daily_conversation1
What's new with you?,daily_conversation1
How's life treating you?,daily_conversation1
How's everything going for you?,daily_conversation1
What's happening?,daily_conversation1
Wouldn’t you feel hungry?,daily_conversation1
What's up?,daily_conversation1
What's up?,daily_conversation1
What's up?,daily_conversation1
How have you been?,daily_conversation1
How have you been?,daily_conversation1
How have you been?,daily_conversation1
